gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
AGRN,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
AGRN_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
AGTRAP,0.28214070123490514,0.5642999453046149,163,0.001,-1.7902655758093173,0.0738507651867594,-0.8517625687113978,0.3943458855218007,-0.4455807280122339,0.4455807280122339,0.10179640718562874,0.8675564681724846,0.577124944061538
AGTRAP_negation,0.003132699129142617,0.018507588135589705,0,0.001,1.7902655758093173,0.0738507651867594,0.8517625687113978,0.3943458855218007,-0.44558804438881183,0.44558804438881183,0.0,1.0,0.03166697589739683
AIMP1,0.9990038985649224,0.9999439648249859,141,1.001,-5.9185765610575976,4.9843649116505724e-09,-4.638362541597287,3.511803775680767e-06,-0.7655744139694655,0.7655744139694655,0.059880239520958084,0.8757700205338809,0.8771929824561404
AIMP1_negation,0.0004126919603079389,0.003179926850913723,0,0.001,5.9185765610575976,4.9843649116505724e-09,4.638362541597287,3.511803775680767e-06,-0.7655777770393651,0.7655777770393651,0.0,1.0,0.02958578686211787
ALCAM,0.009585445029625838,0.047015611948917076,11,0.001,-0.7757027369204015,0.4381466514987997,-0.08897007517087915,0.9291056923358241,-0.7777540269768413,0.7777540269768413,0.005988023952095809,0.9907597535934292,0.05836420793658672
ALCAM_negation,0.002253962034014415,0.013907694883125226,0,0.001,0.7757027369204015,0.4381466514987997,0.08897007517087915,0.9291056923358241,-0.7779548501301242,0.7779548501301242,0.0,1.0,0.02958578686211787
AMN,0.0020343146378267725,0.012805201673503037,2,0.001,-1.4149408514735606,0.15740578595289967,-0.05606793416428988,0.9552876885696266,-11.004493028700999,11.004493028700999,0.0,0.997946611909651,0.02958578686211787
AMN_negation,0.0020343146378267725,0.012805201673503037,0,0.001,1.4149408514735606,0.15740578595289967,0.05606793416428988,0.9552876885696266,-11.003087843620085,11.003087843620085,0.0,1.0,0.02958578686211787
AMOT,0.004212539349279426,0.023553166632682313,3,0.001,-1.7338336704264419,0.08326435364020038,-0.08410190124643482,0.9329754130256189,-11.589221426933264,11.589221426933264,0.0,0.9969199178644764,0.03424531497482081
AMOT_negation,0.0020343146378267725,0.012805201673503037,0,0.001,1.7338336704264419,0.08326435364020038,0.08410190124643482,0.9329754130256189,-11.588284636920465,11.588284636920465,0.0,1.0,0.02958578686211787
ANPEP,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
ANPEP_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
ANXA5,0.3437967524583412,0.6338866087754115,237,0.001,-2.0145866448246945,0.04436385495998571,-1.3756788038214238,0.16892109706231584,-0.43038905775615743,0.43038905775615743,0.1437125748502994,0.8059548254620124,0.6424526440291334
ANXA5_negation,0.00040046143450597044,0.00310177261514012,0,0.001,2.0145866448246945,0.04436385495998571,1.3756788038214238,0.16892109706231584,-0.43039341883524584,0.43039341883524584,0.0,1.0,0.02958578686211787
APOE,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
APOE_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
APP,0.1658653457330409,0.40251580666287357,46,0.001,-4.231033153257947,2.4992418667178383e-05,-0.9604571416795945,0.3368251911855322,-2.330266772869058,2.330266772869058,0.008982035928143712,0.9558521560574949,0.4183189676634945
APP_negation,0.001119057759852303,0.007591465836362226,0,0.001,4.231033153257947,2.4992418667178383e-05,0.9604571416795945,0.3368251911855322,-2.330524140922063,2.330524140922063,0.0,1.0,0.02958578686211787
AQP11,0.004212539349279426,0.023553166632682313,2,0.001,-1.4149408514735606,0.15740578595289967,-0.05606793416428988,0.9552876885696266,-11.004493028700999,11.004493028700999,0.0,0.997946611909651,0.03424531497482081
AQP11_negation,0.003201484397321736,0.01874637978784279,0,0.001,1.4149408514735606,0.15740578595289967,0.05606793416428988,0.9552876885696266,-11.003087843620085,11.003087843620085,0.0,1.0,0.03171380039296713
