gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
IL1R1_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL1R2,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL1R2_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL1RN,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL1RN_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL2,0.3175261034106803,0.6073110925757328,4,0.001,-2.0007355194854837,0.04548702230444551,-0.022808640420011923,0.9818029157602032,-9.93797962186546,9.93797962186546,0.0,0.9990200881920627,0.48875403621282226
IL21R,9.31238963162309e-06,0.00011561063468118131,43,1.001,3.298622322829475,0.0011532239022213541,2.2714811224633302,0.023117868474406236,1.148356147349373,1.148356147349373,0.026455026455026454,0.9906908378245958,0.003037820188490122
IL21R_negation,0.6364195287486512,0.8646693789473503,0,0.001,-3.298622322829475,0.0011532239022213541,-2.2714811224633302,0.023117868474406236,1.1483731594691156,1.1483731594691156,0.0,1.0,0.5819890050607166
IL23A,0.40000816501172615,0.6902676319484289,164,0.001,-2.498437250316648,0.013161636667791032,-0.548765027248144,0.5831667137330461,-1.3308928526534731,1.3308928526534731,0.015873015873015872,0.9605585497305242,0.5010682917658192
IL23A_negation,0.20678801562624996,0.4690067856582409,0,0.001,2.498437250316648,0.013161636667791032,0.548765027248144,0.5831667137330461,-1.3310023735643486,1.3310023735643486,0.0,1.0,0.48875403621282226
IL24,0.2578562973666582,0.5372741603847677,2,0.001,0.9526785532879107,0.34197098846106555,0.11745243009934711,0.9065015383310692,4.427213592258534,4.427213592258534,0.005291005291005291,0.9997550220480157,0.48875403621282226
IL24_negation,0.31213595065451055,0.6011178059411609,0,0.001,-0.9526785532879107,0.34197098846106555,-0.11745243009934711,0.9065015383310692,4.438446481259812,4.438446481259812,0.0,1.0,0.48875403621282226
IL27,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL27RA,0.47693334207942484,0.7565885829418761,359,0.001,-0.203797501338844,0.8387124355540059,-0.11205197158720144,0.910782198633548,-0.07497573435620278,0.07497573435620278,0.07936507936507936,0.9157275845173934,0.5301421502095229
IL27RA_negation,0.35274455420381434,0.6453005057309302,0,0.001,0.203797501338844,0.8387124355540059,0.11205197158720144,0.910782198633548,-0.07497746043776977,0.07497746043776977,0.0,1.0,0.48875403621282226
IL27_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL2RA,0.3175261034106803,0.6073110925757328,4,0.001,-2.0007355194854837,0.04548702230444551,-0.022808640420011923,0.9818029157602032,-9.93797962186546,9.93797962186546,0.0,0.9990200881920627,0.48875403621282226
IL2RA_negation,0.31213595065451055,0.6011178059411609,0,0.001,2.0007355194854837,0.04548702230444551,0.022808640420011923,0.9818029157602032,-9.935035080264838,9.935035080264838,0.0,1.0,0.48875403621282226
IL2RB,0.0732231920150385,0.23290240399457457,309,0.001,1.8744309123210106,0.06234706653319268,0.9615531465955026,0.33627411660612816,0.7728857549301434,0.7728857549301434,0.1111111111111111,0.9294463498285155,0.48875403621282226
