gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
ARSA,0.918084407792006,0.9893934300299542,1330,0.001,-2.193805610619241,0.028294630681918738,-0.977370718034265,0.32838565417927934,-0.21366515578051512,0.21366515578051512,0.07595751528805922,0.912780036673842,1.0
ARSA_negation,0.5258285796116844,0.8150183801588862,0,0.001,2.193805610619241,0.028294630681918738,0.977370718034265,0.32838565417927934,-0.2136701319480131,0.2136701319480131,0.0,1.0,1.0
ATP6AP2,0.9999999999303931,0.9999999999999833,1062,1.001,-11.333523411402986,1.865013633635124e-29,-7.899737251180908,2.7949196438616387e-15,-0.49713693543057663,0.49713693543057663,0.03797875764402961,0.9247388981902256,1.0
ATP6AP2_negation,0.00021293303344469973,0.001906696648242648,0,0.001,11.333523411402986,1.865013633635124e-29,7.899737251180908,2.7949196438616387e-15,-0.4971395670253089,0.4971395670253089,0.0,1.0,0.02253758285338501
B2M,1.0,1.0,4385,55.001,-23.69191247784111,1.0384687400594165e-120,-6.998675868941503,2.5839286746638496e-12,-0.23505885042392638,0.23505885042392638,0.14032829095590602,0.68516303914534,1.0
B2M_negation,0.999819141870764,0.9999979020828355,5270,-37.999,23.69191247784111,1.0384687400594165e-120,6.998675868941503,2.5839286746638496e-12,-0.23505886023982944,0.23505886023982944,0.30318635339555844,0.6549469823806107,1.0
B4GALT1,0.20315506660008012,0.4790383146076386,2166,0.001,1.0267418535885555,0.3045952307503703,0.4958421314715039,0.6200057970274331,0.07904224825311289,0.07904224825311289,0.14258126810428065,0.8626325440484732,1.0
B4GALT1_negation,0.5835027272925011,0.8535277014760333,0,0.001,-1.0267418535885555,0.3045952307503703,-0.4958421314715039,0.6200057970274331,0.07904324800754542,0.07904324800754542,0.0,1.0,1.0
BACE1,0.5169165078311506,0.8086219665667718,14,0.001,0.14361161646179926,0.8858134537447554,0.007655772702971837,0.9938916368287397,0.13866843409441154,0.13866843409441154,0.0009655616350177019,0.9991230168221319,1.0
BACE1_negation,0.5071813054944405,0.801439790037333,0,0.001,-0.14361161646179926,0.8858134537447554,-0.007655772702971837,0.9938916368287397,0.13897026374172258,0.13897026374172258,0.0,1.0,1.0
BMP1,0.6030768815904711,0.8653522558882129,92,0.001,-0.9845407728865236,0.324898513566392,-0.18241009532060562,0.8552609037962913,-0.4016765761653471,0.4016765761653471,0.0041841004184100415,0.9937016662680379,1.0
BMP1_negation,0.48619038743227627,0.7856247474826233,0,0.001,0.9845407728865236,0.324898513566392,0.18241009532060562,0.8552609037962913,-0.4018218435383463,0.4018218435383463,0.0,1.0,1.0
BMP4,0.5028226554840552,0.798212459446805,3,0.001,-1.7321889241360258,0.0832645156833158,-0.02067191696535356,0.9835073712469355,-7.907955574579992,7.907955574579992,0.0,0.9997608227696724,1.0
BMP4_negation,0.4815470045240901,0.782055041572261,0,0.001,1.7321889241360258,0.0832645156833158,0.02067191696535356,0.9835073712469355,-7.895891688352447,7.895891688352447,0.0,1.0,1.0
BMP8B,0.44478725796309204,0.7519665644532791,13,0.001,1.6837194592843974,0.09232350529558538,0.11867113023271147,0.9055359096235059,1.7890599734164743,1.7890599734164743,0.0019311232700354038,0.9994419197959021,1.0
BMP8B_negation,0.4922451892004921,0.7902449588236048,0,0.001,-1.6837194592843974,0.09232350529558538,-0.11867113023271147,0.9055359096235059,1.7927360344802985,1.7927360344802985,0.0,1.0,1.0
BMPR1A,0.20404540294750545,0.48059627356378115,406,0.001,2.991315441163481,0.0027938448165748552,0.9166989411411014,0.35930042111666904,0.5408992590433537,0.5408992590433537,0.034438364982298034,0.9761620027106753,1.0
BMPR1A_negation,0.7081634897853739,0.9205647884830597,0,0.001,-2.991315441163481,0.0027938448165748552,-0.9166989411411014,0.35930042111666904,0.5409359988162485,0.5409359988162485,0.0,1.0,1.0
BMPR2,0.6466514305740195,0.8901027385800895,444,0.001,-1.0923917687044553,0.27471206411848176,-0.2159140809010794,0.829054721001258,-0.18374200750725997,0.18374200750725997,0.026392018023817188,0.9711392808737942,1.0
BMPR2_negation,0.6004715626206244,0.8638922477458207,0,0.001,1.0923917687044553,0.27471206411848176,0.2159140809010794,0.829054721001258,-0.1837550817907083,0.1837550817907083,0.0,1.0,1.0
BSG,0.028530248965652864,0.11769025332117139,2244,1.001,0.37080521994523064,0.7107978773700073,2.0982162053250066,0.03588605071821536,0.012940184455580124,0.012940184455580124,0.14451239137431607,0.8568922905206091,1.0
BSG_negation,0.2909642152473223,0.5962297284585935,0,0.001,-0.37080521994523064,0.7107978773700073,-2.0982162053250066,0.03588605071821536,0.012940223438266774,0.012940223438266774,0.0,1.0,1.0
BST2,0.7860960862883878,0.9524166029629163,1273,1.001,-3.816433868308987,0.00013694279580907587,-1.699299882141649,0.08926269478394977,-0.1668965318053643,0.1668965318053643,0.06050852912777599,0.913497568364825,1.0
BST2_negation,0.2369492881057082,0.5275292206638919,0,0.001,3.816433868308987,0.00013694279580907587,1.699299882141649,0.08926269478394977,-0.16689730845678027,0.16689730845678027,0.0,1.0,1.0
BTLA,0.9693873719491353,0.9975354868242721,505,0.001,-8.639491415494271,6.751041624704277e-18,-2.022128647418414,0.04316306318687401,-1.4638530769516074,1.4638530769516074,0.013517862890247827,0.9630869807860958,1.0
BTLA_negation,0.3050555490347707,0.6130374713406728,0,0.001,8.639491415494271,6.751041624704277e-18,2.022128647418414,0.04316306318687401,-1.4639829647403892,1.4639829647403892,0.0,1.0,1.0
C1QBP,1.0,1.0,1328,1.001,-27.574929147097613,9.651844383485477e-160,-17.388136049383778,1.0148121909033246e-67,-1.2277564954295588,1.2277564954295588,0.019954940457032506,0.8990672088017221,1.0
C1QBP_negation,4.335130679909471e-24,2.498993334282208e-22,0,0.001,27.574929147097613,9.651844383485477e-160,17.388136049383778,1.0148121909033246e-67,-1.2277639838737229,1.2277639838737229,0.0,1.0,7.105245912607791e-21
C3AR1,0.13584521287281562,0.36808981427983545,341,0.001,4.600002100479584,4.356821550289408e-06,1.399134599266874,0.16177262400276715,0.912850757134442,0.912850757134442,0.03476021886063727,0.9814239017778841,1.0
C3AR1_negation,0.8363584022606939,0.969009023088698,0,0.001,-4.600002100479584,4.356821550289408e-06,-1.399134599266874,0.16177262400276715,0.912922057113482,0.912922057113482,0.0,1.0,1.0
C5AR1,0.4815470045240901,0.782055041572261,3,0.001,-1.7321889241360258,0.0832645156833158,-0.02067191696535356,0.9835073712469355,-7.907955574579992,7.907955574579992,0.0,0.9997608227696724,1.0
C5AR1_negation,0.4745042370249537,0.7764130193572304,0,0.001,1.7321889241360258,0.0832645156833158,0.02067191696535356,0.9835073712469355,-7.895891688352447,7.895891688352447,0.0,1.0,1.0
C8G,0.4815470045240901,0.782055041572261,1,0.001,1.0000000000000002,0.317388405882039,0.027817600525311632,0.9778076282052958,8.33473754759306,8.33473754759306,0.000321853878339234,1.0,1.0
C8G_negation,0.48984125600132583,0.7883368582178296,0,0.001,-1.0000000000000002,0.317388405882039,-0.027817600525311632,0.9778076282052958,8.325772611761385,8.325772611761385,0.0,1.0,1.0
CALR,1.0,1.0,2891,2.001,-14.414026614231954,2.798581779774646e-46,-13.037543610820594,7.482922271400513e-39,-0.4548601755312416,0.4548601755312416,0.12166076601223044,0.7996492067288528,1.0
CALR_negation,7.207009897045345e-28,4.823396951308837e-26,5112,-0.999,14.414026614231954,2.798581779774646e-46,13.037543610820594,7.482922271400513e-39,-0.45486089065923213,0.45486089065923213,0.4084325716124879,0.6936139679502511,1.49241576258144e-24
CAP1,0.9982525153453816,0.9999557533886909,2246,1.001,-6.642077088716079,3.396878244472265e-11,-4.211346973635959,2.5385248891236432e-05,-0.2381455957049866,0.2381455957049866,0.11103958802703573,0.848441361715698,1.0
CAP1_negation,0.0033308450878762165,0.02059821006793961,0,0.001,6.642077088716079,3.396878244472265e-11,4.211346973635959,2.5385248891236432e-05,-0.23814635567850995,0.23814635567850995,0.0,1.0,0.20442751878747614
CAPN5,0.6737109152945334,0.9040941099913334,67,0.001,-3.542525927159389,0.0003984019729018478,-0.2881427035518288,0.7732375054165761,-1.641454518818044,1.641454518818044,0.0016092693916961698,0.9950570039065614,1.0
CAPN5_negation,0.5038660597513495,0.7990158660450444,0,0.001,3.542525927159389,0.0003984019729018478,0.2881427035518288,0.7732375054165761,-1.6426730330127204,1.6426730330127204,0.0,1.0,1.0
CAST,0.494030954235553,0.7915995123411856,4637,0.001,-1.9347871232460854,0.0530718467907715,-0.6171346763435296,0.5371458981546289,-0.09472398925953616,0.09472398925953616,0.2938525909237206,0.7031013314199155,1.0
CAST_negation,0.7317841065805228,0.9310305682179513,0,0.001,1.9347871232460854,0.0530718467907715,0.6171346763435296,0.5371458981546289,-0.09472450576805279,0.09472450576805279,0.0,1.0,1.0
CCL20,0.604191109753781,0.8660937497145749,28,0.001,-2.3430617248759433,0.019148721332809555,-0.1235214126491076,0.9016942192872693,-1.685607749377619,1.685607749377619,0.000643707756678468,0.9979271306704935,1.0
CCL20_negation,0.5170515599856964,0.8087354045426185,0,0.001,2.3430617248759433,0.019148721332809555,0.1235214126491076,0.9016942192872693,-1.6886982276062334,1.6886982276062334,0.0,1.0,1.0
CCL28,0.988897716597041,0.9994240712429578,863,0.001,-6.145466811939631,8.500040415990663e-10,-2.1947893867708084,0.02817870916089984,-0.7664292289871698,0.7664292289871698,0.03476021886063727,0.939807063700869,1.0
CCL28_negation,0.3038330073140729,0.6120230917032289,0,0.001,6.145466811939631,8.500040415990663e-10,2.1947893867708084,0.02817870916089984,-0.7664619259835678,0.7664619259835678,0.0,1.0,1.0
CCL3,0.0663313472401763,0.2221452707530389,352,0.001,4.911218907157114,9.41826523971839e-07,1.6694884984008183,0.09502060791011804,1.00792128897385,1.00792128897385,0.03797875764402961,0.9813441760344416,1.0
CCL3_negation,0.7893345901121799,0.95357943207754,0,0.001,-4.911218907157114,9.41826523971839e-07,-1.6694884984008183,0.09502060791011804,1.007988430033377,1.007988430033377,0.0,1.0,1.0
CCL4,2.7525102387513133e-179,1.0028763808601268e-176,4046,0.001,16.622097296487194,4.4231937695011816e-60,21.91818671957474,1.7426141757682598e-106,1.0203350133326952,1.0203350133326952,0.4679755391052462,0.7933508729968907,1.3187824408310667e-174
CCL4_negation,1.0,1.0,0,0.001,-16.622097296487194,4.4231937695011816e-60,-21.91818671957474,1.7426141757682598e-106,1.0203383416507426,1.0203383416507426,0.0,1.0,1.0
CCL5,1.795874335278571e-149,5.693384493324162e-147,5314,20.001,35.876726982597184,1.380251018394541e-258,37.905560319991764,0.0,0.7614163615562112,0.7614163615562112,0.532346314773093,0.7082037790002392,5.9894404869770186e-145
CCL5_negation,1.0,1.0,0,0.001,-35.876726982597184,1.380251018394541e-258,-37.905560319991764,0.0,0.7614164512806678,0.7614164512806678,0.0,1.0,1.0
CCND2,0.7625440536767308,0.9435772588606017,417,1.001,-1.2401442711194952,0.21498109205358784,-0.6206276780837325,0.5348446242482098,-0.08575276971413251,0.08575276971413251,0.02413904087544255,0.9727337957426453,1.0
CCND2_negation,0.4807120896382412,0.7813331839967589,0,0.001,1.2401442711194952,0.21498109205358784,0.6206276780837325,0.5348446242482098,-0.08575365557514332,0.08575365557514332,0.0,1.0,1.0
CCR1,0.4932837070983007,0.7909576756818576,4,0.001,0.23606924792794495,0.8133901317302388,0.00714568355995807,0.9942986179306833,0.42678197301306864,0.42678197301306864,0.000321853878339234,0.9997608227696724,1.0
CCR1_negation,0.4863992611882359,0.7858090520133222,0,0.001,-0.23606924792794495,0.8133901317302388,-0.00714568355995807,0.9942986179306833,0.42988092340893835,0.42988092340893835,0.0,1.0,1.0
CCR2,0.5025622154551596,0.7980303350690212,26,0.001,0.19987857354889932,0.8415838558648647,0.029066210036254026,0.9768117848899054,0.13874376843017597,0.13874376843017597,0.0019311232700354038,0.9984054851311488,1.0
CCR2_negation,0.4745042370249537,0.7764130193572304,0,0.001,-0.19987857354889932,0.8415838558648647,-0.029066210036254026,0.9768117848899054,0.13889468311975217,0.13889468311975217,0.0,1.0,1.0
CCR4,0.9591916439246247,0.9962477148067177,382,0.001,-9.314901799426893,1.4010594262650273e-20,-1.7675520272557737,0.07713582397132764,-2.15116769170738,2.15116769170738,0.00804634695848085,0.9715379095910069,1.0
CCR4_negation,0.39989097939779034,0.7119331451553389,0,0.001,9.314901799426893,1.4010594262650273e-20,1.7675520272557737,0.07713582397132764,-2.151399251592176,2.151399251592176,0.0,1.0,1.0
CCR5,0.1522346986774857,0.3972475457980993,223,0.001,3.9245746563924877,8.833928250226469e-05,1.0654808552638038,0.28665838461065907,0.9682866229515333,0.9682866229515333,0.02413904087544255,0.9882005899705014,1.0
CCR5_negation,0.6131574778825144,0.8714033543317211,0,0.001,-3.9245746563924877,8.833928250226469e-05,-1.0654808552638038,0.28665838461065907,0.968395176538731,0.968395176538731,0.0,1.0,1.0
CCR6,0.575090309079868,0.8482347125091526,141,0.001,0.19859363248007497,0.8425889522722232,0.06937877678652027,0.9446881218775162,0.06058781563150853,0.06058781563150853,0.00965561635017702,0.9911504424778761,1.0
CCR6_negation,0.5384269604006371,0.8238495900746187,0,0.001,-0.19859363248007497,0.8425889522722232,-0.06937877678652027,0.9446881218775162,0.06060022048206267,0.06060022048206267,0.0,1.0,1.0
CCR7,1.0,1.0,0,29.001,-75.60126735697705,0.0,-51.53068892132321,0.0,-2.8558386007982866,2.8558386007982866,0.0,1.0,1.0
CCR7_negation,0.0,0.0,0,0.001,75.60126735697705,0.0,51.53068892132321,0.0,-2.8558449916446182,2.8558449916446182,0.0,1.0,0.0
CCR8,0.5173721227888426,0.8090052157854833,15,0.001,-0.7296976494121388,0.46560425689657214,-0.03394310579924217,0.9729225195198271,-0.6863032354939564,0.6863032354939564,0.000643707756678468,0.9989635653352468,1.0
CCR8_negation,0.4745042370249537,0.7764130193572304,0,0.001,0.7296976494121388,0.46560425689657214,0.03394310579924217,0.9729225195198271,-0.6880017342052941,0.6880017342052941,0.0,1.0,1.0
CCRL2,0.41592780892579495,0.7268460395703533,179,0.001,2.055726137558819,0.039870075694610485,0.43246466434148473,0.6654037288300293,0.5538129831271442,0.5538129831271442,0.01544898616028323,0.989555927609025,1.0
CCRL2_negation,0.5706874999825936,0.8454117281201627,0,0.001,-2.055726137558819,0.039870075694610485,-0.43246466434148473,0.6654037288300293,0.553900391867023,0.553900391867023,0.0,1.0,1.0
CD14,0.6212357269878642,0.8759986397728949,38,0.001,-6.173526951912463,6.884426497415478e-10,-0.2618442815611451,0.7934414979775993,-11.565377378687892,11.565377378687892,0.0,0.9969704217491828,1.0
CD14_negation,0.46395297896783805,0.768027369199528,0,0.001,6.173526951912463,6.884426497415478e-10,0.2618442815611451,0.7934414979775993,-11.564424972132361,11.564424972132361,0.0,1.0,1.0
CD151,0.9722591934245437,0.9978644863470445,1343,0.001,-4.530774147391069,5.9999244736016594e-06,-1.7792086730630794,0.07520555698094455,-0.4336213037501242,0.4336213037501242,0.06952043772127454,0.9101490871402376,1.0
CD151_negation,0.48934769945116297,0.7879806104214094,0,0.001,4.530774147391069,5.9999244736016594e-06,1.7792086730630794,0.07520555698094455,-0.433631834543588,0.433631834543588,0.0,1.0,1.0
CD160,0.5198927054611965,0.8107354325301785,62,0.001,1.0640022897306383,0.28738786750094253,0.1281122149362315,0.8980601695852815,0.4896131410531547,0.4896131410531547,0.005149662053427744,0.9963326158016423,1.0
CD160_negation,0.5490831146216641,0.8312170982784832,0,0.001,-1.0640022897306383,0.28738786750094253,-0.1281122149362315,0.8980601695852815,0.489839604983361,0.489839604983361,0.0,1.0,1.0
CD164,0.9999999931319303,0.9999999999952145,1077,1.001,-9.500457280287861,3.007566776855999e-21,-6.206476380936766,5.418576009391235e-10,-0.4328210181065736,0.4328210181065736,0.04312841969745736,0.9248186239336682,1.0
